"game_id","date_played","home","home_score","visitor","visitor_score","event","period_id","time","situation","game_winning","penalty_shot","x_location","y_location","scoring_team","goal.scorer","assist1","assist2"
24508,2020-01-30,"WSR",3,"FLNT",8,"goal",1,"16:36","EV",0,0,147,197,"FLNT","Quinn Yule","Jack Phibbs","Braeden Kressler"
24508,2020-01-30,"WSR",3,"FLNT",8,"goal",1,"18:49","PP",0,0,65,174,"FLNT","Cody Morgan","Owen Lalonde","Vladislav Kolyachonok"
24508,2020-01-30,"WSR",3,"FLNT",8,"goal",2,"6:33","EV",1,0,580,134,"FLNT","Ty Dellandrea","Vladislav Kolyachonok",NA
24508,2020-01-30,"WSR",3,"FLNT",8,"goal",2,"9:34","PS",0,1,NA,NA,"FLNT","Ty Dellandrea",NA,NA
24508,2020-01-30,"WSR",3,"FLNT",8,"goal",2,"13:51","PP",0,0,641,165,"FLNT","Jack Wismer","Ty Dellandrea","Tyler Tucker"
24508,2020-01-30,"WSR",3,"FLNT",8,"goal",2,"14:59","EV",0,0,69,145,"WSR","Wyatt Johnston","Dylan Robinson","Daniel D'Amico"
24508,2020-01-30,"WSR",3,"FLNT",8,"goal",2,"18:33","EV",0,0,75,161,"WSR","Tyler Angle","Ruben Rafkin","Daniel D'Amico"
24508,2020-01-30,"WSR",3,"FLNT",8,"goal",3,"2:03","EV",0,0,603,159,"WSR","Curtis Douglas","Luke Boka",NA
24508,2020-01-30,"WSR",3,"FLNT",8,"goal",3,"6:33","EV",0,0,169,134,"FLNT","Braeden Kressler","Jack Phibbs",NA
24508,2020-01-30,"WSR",3,"FLNT",8,"goal",3,"18:06","EV",0,0,75,207,"FLNT","Jack Wismer","Ethan Keppen","Tyler Tucker"
24509,2020-01-31,"FLNT",4,"ER",3,"goal",2,"1:19","EV",0,0,486,48,"FLNT","Riley McCourt","Ethan Keppen","Cody Morgan"
24509,2020-01-31,"FLNT",4,"ER",3,"goal",2,"10:13","EV",0,0,612,165,"FLNT","Riley McCourt","Connor Roberts","Anthony Popovich"
24509,2020-01-31,"FLNT",4,"ER",3,"goal",2,"19:31","SH",0,0,92,168,"ER","Daniel D'Amato","Maxim Golod","Jacob Golden"
24509,2020-01-31,"FLNT",4,"ER",3,"goal",3,"4:24","EV",0,0,523,283,"ER","Austen Swankler","Jamie Drysdale","Jack Duff"
24509,2020-01-31,"FLNT",4,"ER",3,"goal",3,"15:03","EV",0,0,116,180,"FLNT","Brennan Othmann","Dennis Busby","Evgeniy Oksentyuk"
24509,2020-01-31,"FLNT",4,"ER",3,"goal",3,"18:38","EV",0,0,639,167,"ER","Maxim Golod","Austen Swankler","Jacob Golden"
24509,2020-01-31,"FLNT",4,"ER",3,"goal",4,"3:57","EV",1,0,99,136,"FLNT","Riley McCourt","Jake Durham","Cody Morgan"
24520,2020-02-01,"FLNT",5,"KIT",3,"goal",1,"7:42","EV",0,0,155,93,"FLNT","Tyler Tucker","Braeden Kressler","Jack Phibbs"
24520,2020-02-01,"FLNT",5,"KIT",3,"goal",2,"6:34","EV",0,0,643,182,"FLNT","Jack Wismer","Dennis Busby","Evgeniy Oksentyuk"
24520,2020-02-01,"FLNT",5,"KIT",3,"goal",2,"10:10","EV",0,0,69,142,"KIT","Axel Bergkvist","Riley Damiani",NA
24520,2020-02-01,"FLNT",5,"KIT",3,"goal",2,"10:35","EV",0,0,629,202,"FLNT","Jack Wismer","Cody Morgan","Ethan Keppen"
24520,2020-02-01,"FLNT",5,"KIT",3,"goal",2,"11:09","EV",0,0,87,152,"KIT","Mike Petizian","Michael Vukojevic","Liam Hawel"
24520,2020-02-01,"FLNT",5,"KIT",3,"goal",2,"15:31","EV",1,0,635,203,"FLNT","Jack Phibbs","Connor Roberts",NA
24520,2020-02-01,"FLNT",5,"KIT",3,"goal",3,"13:50","PP",0,0,604,226,"KIT","Axel Bergkvist","Riley Damiani","Greg Meireles"
24520,2020-02-01,"FLNT",5,"KIT",3,"goal",3,"19:59","EN",0,0,325,23,"FLNT","Evgeniy Oksentyuk",NA,NA
24537,2020-02-07,"ER",4,"FLNT",5,"goal",1,"0:16","EV",0,0,613,151,"ER","Daniel D'Amato","Brendan Sellan",NA
24537,2020-02-07,"ER",4,"FLNT",5,"goal",1,"11:45","PP",0,0,119,123,"FLNT","Cody Morgan","Vladislav Kolyachonok","Tyler Tucker"
24537,2020-02-07,"ER",4,"FLNT",5,"goal",2,"9:04","EV",0,0,108,232,"ER","Austen Swankler","Elias Cohen","Drew Hunter"
24537,2020-02-07,"ER",4,"FLNT",5,"goal",2,"9:22","EV",0,0,606,181,"FLNT","Brennan Othmann","Riley Piercey",NA
24537,2020-02-07,"ER",4,"FLNT",5,"goal",3,"3:06","EV",0,0,228,297,"FLNT","Vladislav Kolyachonok","Evgeniy Oksentyuk","Emmet Pierce"
24537,2020-02-07,"ER",4,"FLNT",5,"goal",3,"6:48","SH",0,0,75,167,"FLNT","Ty Dellandrea","Jack Phibbs",NA
24537,2020-02-07,"ER",4,"FLNT",5,"goal",3,"7:47","PP",0,0,606,156,"ER","Brendan Sellan","Drew Hunter",NA
24537,2020-02-07,"ER",4,"FLNT",5,"goal",3,"10:27","EV",0,0,625,195,"ER","Maxim Golod","Connor Lockhart",NA
24537,2020-02-07,"ER",4,"FLNT",5,"goal",4,"0:28","EV",1,0,89,167,"FLNT","Connor Roberts","Vladislav Kolyachonok",NA
24547,2020-02-08,"HAM",3,"FLNT",7,"goal",1,"12:03","EV",0,0,588,271,"FLNT","Ty Dellandrea",NA,NA
24547,2020-02-08,"HAM",3,"FLNT",7,"goal",1,"12:52","PP",0,0,60,151,"HAM","Arthur Kaliyev","Isaac Nurse","Jan Mysak"
24547,2020-02-08,"HAM",3,"FLNT",7,"goal",1,"16:12","EV",0,0,170,261,"HAM","Arthur Kaliyev","Cameron Supryka",NA
24547,2020-02-08,"HAM",3,"FLNT",7,"goal",1,"19:27","EV",0,0,55,159,"HAM","Bradey Johnson","Liam Van Loon","Payton Vescio"
24547,2020-02-08,"HAM",3,"FLNT",7,"goal",2,"5:53","EV",0,0,123,160,"FLNT","Quinn Yule","Braeden Kressler","Dennis Busby"
24547,2020-02-08,"HAM",3,"FLNT",7,"goal",2,"15:36","PP",0,0,67,172,"FLNT","Riley Piercey","Cody Morgan","Vladislav Kolyachonok"
24547,2020-02-08,"HAM",3,"FLNT",7,"goal",3,"0:51","PP",1,0,629,175,"FLNT","Jack Wismer","Evgeniy Oksentyuk","Ty Dellandrea"
24547,2020-02-08,"HAM",3,"FLNT",7,"goal",3,"14:42","EV",0,0,634,174,"FLNT","Brennan Othmann","Riley Piercey","Connor Roberts"
24547,2020-02-08,"HAM",3,"FLNT",7,"goal",3,"17:05","EN",0,0,612,215,"FLNT","Jack Wismer","Evgeniy Oksentyuk",NA
24547,2020-02-08,"HAM",3,"FLNT",7,"goal",3,"17:43","EV",0,0,618,176,"FLNT","Jack Wismer","Evgeniy Oksentyuk","Riley McCourt"
24553,2020-02-09,"OSH",3,"FLNT",5,"goal",1,"1:12","EV",0,0,65,156,"FLNT","Evgeniy Oksentyuk","Tyler Tucker","Cody Morgan"
24553,2020-02-09,"OSH",3,"FLNT",5,"goal",1,"12:16","EV",0,0,87,126,"FLNT","Vladislav Kolyachonok","Evgeniy Oksentyuk","Cody Morgan"
24553,2020-02-09,"OSH",3,"FLNT",5,"goal",2,"16:57","PP",0,0,492,223,"FLNT","Tyler Tucker","Ty Dellandrea","Evgeniy Oksentyuk"
24553,2020-02-09,"OSH",3,"FLNT",5,"goal",2,"18:48","EV",1,0,448,167,"FLNT","Tyler Tucker","Brennan Othmann",NA
24553,2020-02-09,"OSH",3,"FLNT",5,"goal",3,"0:27","EV",0,0,631,218,"OSH","Brett Neumann","Ty Tullio","Philip Tomasino"
24553,2020-02-09,"OSH",3,"FLNT",5,"goal",3,"12:46","SH",0,0,596,323,"OSH","Philip Tomasino",NA,NA
24553,2020-02-09,"OSH",3,"FLNT",5,"goal",3,"18:50","EV",0,0,486,297,"OSH","Philip Tomasino","Brett Neumann","Allan McShane"
24553,2020-02-09,"OSH",3,"FLNT",5,"goal",3,"19:38","EN",0,0,91,139,"FLNT","Evgeniy Oksentyuk","Jack Wismer","Connor Roberts"
24572,2020-02-14,"SAG",4,"FLNT",5,"goal",1,"4:10","EV",0,0,49,240,"SAG","Cole Perfetti","DJ Busdeker",NA
24572,2020-02-14,"SAG",4,"FLNT",5,"goal",1,"5:26","EV",0,0,622,138,"FLNT","Jack Wismer","Cody Morgan",NA
24572,2020-02-14,"SAG",4,"FLNT",5,"goal",1,"7:00","EV",0,0,639,142,"FLNT","Braeden Kressler","Emmet Pierce","Quinn Yule"
24572,2020-02-14,"SAG",4,"FLNT",5,"goal",2,"13:33","EV",0,0,57,242,"FLNT","Jack Wismer","Cody Morgan",NA
24572,2020-02-14,"SAG",4,"FLNT",5,"goal",2,"14:24","EV",0,0,556,113,"SAG","Cole Perfetti","Mitchell Smith",NA
24572,2020-02-14,"SAG",4,"FLNT",5,"goal",2,"17:20","PP",0,0,64,124,"FLNT","Ty Dellandrea","Riley McCourt","Tyler Tucker"
24572,2020-02-14,"SAG",4,"FLNT",5,"goal",3,"2:29","EV",0,0,210,75,"SAG","Mason Millman","Davis Codd","Dalton Duhart"
24572,2020-02-14,"SAG",4,"FLNT",5,"goal",3,"18:53","EN",1,0,650,205,"FLNT","Evgeniy Oksentyuk","Jack Wismer","Owen Lalonde"
24572,2020-02-14,"SAG",4,"FLNT",5,"goal",3,"19:50","EV",0,0,75,193,"SAG","Cole Perfetti","Ryan Suzuki","Cole Coskey"
24576,2020-02-15,"FLNT",4,"GUE",3,"goal",1,"11:25","EV",0,0,54,153,"FLNT","Jack Phibbs","Emmet Pierce","Dennis Busby"
24576,2020-02-15,"FLNT",4,"GUE",3,"goal",2,"13:18","EV",0,0,642,177,"FLNT","Quinn Yule","Jack Phibbs","Emmet Pierce"
24576,2020-02-15,"FLNT",4,"GUE",3,"goal",3,"4:09","EV",0,0,636,170,"GUE","Cam Hillis","Pavel Gogolev",NA
24576,2020-02-15,"FLNT",4,"GUE",3,"goal",3,"7:01","EV",0,0,622,210,"GUE","Cam Hillis","Eric Uba","Daniil Chayka"
24576,2020-02-15,"FLNT",4,"GUE",3,"goal",3,"10:24","EV",0,0,656,217,"GUE","Pavel Gogolev","Michael Bianconi","Luka Profaca"
24576,2020-02-15,"FLNT",4,"GUE",3,"goal",3,"17:16","EV",0,0,95,166,"FLNT","Jack Phibbs","Connor Roberts","Quinn Yule"
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",1,"4:00","EV",0,0,592,226,"FLNT","Emmet Pierce","Tyler Tucker","Vladislav Kolyachonok"
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",1,"5:31","PP",0,0,104,191,"SAR","Peter Stratis","Ryan Roth",NA
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",1,"6:14","EV",0,0,87,184,"SAR","Nolan Burke","Sam Bitten",NA
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",1,"7:07","EV",0,0,543,185,"FLNT","Tyler Tucker","Brennan Othmann","Connor Roberts"
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",1,"9:29","PP",0,0,626,135,"FLNT","Riley McCourt","Jack Wismer","Tyler Tucker"
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",1,"11:11","EV",0,0,568,232,"FLNT","Tyler Tucker","Jake Durham","Connor Roberts"
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",1,"18:44","SH",0,0,664,219,"FLNT","Jack Phibbs","Tyler Tucker","Quinn Yule"
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",2,"7:32","EV",0,0,87,198,"FLNT","Jake Durham","Owen Lalonde","Brennan Othmann"
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",2,"10:10","EV",0,0,71,153,"FLNT","Jack Wismer","Tyler Tucker","Riley Piercey"
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",2,"11:46","EV",0,0,620,166,"SAR","Ty Voit","Sam Bitten","Nolan Burke"
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",2,"12:41","EV",1,0,81,145,"FLNT","Brennan Othmann","Jake Durham",NA
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",2,"16:19","EV",0,0,83,211,"FLNT","Connor Roberts","Riley Piercey","Marcus Gretz"
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",2,"16:56","EV",0,0,587,178,"SAR","Jacob Perreault","Jamieson Rees",NA
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",2,"18:14","EV",0,0,90,153,"FLNT","Evgeniy Oksentyuk","Ty Dellandrea","Jack Wismer"
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",3,"6:48","EV",0,0,105,148,"SAR","Marko Jakovljevic","Theo Hill","Justin O'Donnell"
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",3,"7:06","EV",0,0,106,147,"SAR","Eric Hjorth","Sam Bitten","Ty Voit"
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",3,"10:58","EV",0,0,622,199,"FLNT","Cody Morgan","Jack Wismer",NA
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",3,"14:43","EV",0,0,608,231,"FLNT","Evgeniy Oksentyuk","Tyler Tucker","Ty Dellandrea"
24591,2020-02-17,"SAR",7,"FLNT",12,"goal",3,"19:46","EV",0,0,93,229,"SAR","Theo Hill","Ashton Reesor",NA
24594,2020-02-20,"NIAG",0,"FLNT",4,"goal",1,"4:22","PP",1,0,93,179,"FLNT","Evgeniy Oksentyuk","Riley McCourt","Tyler Tucker"
24594,2020-02-20,"NIAG",0,"FLNT",4,"goal",1,"13:46","EV",0,0,82,171,"FLNT","Braeden Kressler","Owen Lalonde","Riley McCourt"
24594,2020-02-20,"NIAG",0,"FLNT",4,"goal",2,"8:24","PP",0,0,625,197,"FLNT","Evgeniy Oksentyuk","Jack Wismer","Riley McCourt"
24594,2020-02-20,"NIAG",0,"FLNT",4,"goal",3,"14:45","EV",0,0,104,173,"FLNT","Connor Roberts","Riley Piercey","Dennis Busby"
24601,2020-02-21,"MISS",3,"FLNT",6,"goal",1,"6:45","PP",0,0,610,138,"FLNT","Riley McCourt","Tyler Tucker","Ty Dellandrea"
24601,2020-02-21,"MISS",3,"FLNT",6,"goal",1,"11:07","PP",0,0,481,202,"FLNT","Tyler Tucker","Evgeniy Oksentyuk","Riley McCourt"
24601,2020-02-21,"MISS",3,"FLNT",6,"goal",2,"10:57","EV",0,0,224,249,"FLNT","Marcus Gretz","Evgeniy Oksentyuk","Cody Morgan"
24601,2020-02-21,"MISS",3,"FLNT",6,"goal",2,"16:52","PP",1,0,59,138,"FLNT","Brennan Othmann","Cody Morgan","Owen Lalonde"
24601,2020-02-21,"MISS",3,"FLNT",6,"goal",2,"18:13","EV",0,0,623,145,"MISS","Duncan Penman","James Hardie","Liam Ham"
24601,2020-02-21,"MISS",3,"FLNT",6,"goal",3,"4:42","EV",0,0,83,262,"MISS","William Portokalis","Aidan Prueter",NA
24601,2020-02-21,"MISS",3,"FLNT",6,"goal",3,"14:40","EV",0,0,47,197,"MISS","Keean Washkurak","James Hardie","Thomas Harley"
24601,2020-02-21,"MISS",3,"FLNT",6,"goal",3,"17:52","EV",0,0,630,176,"FLNT","Jack Wismer","Jack Phibbs","Quinn Yule"
24601,2020-02-21,"MISS",3,"FLNT",6,"goal",3,"18:54","EN",0,0,640,171,"FLNT","Jack Wismer","Ty Dellandrea",NA
24605,2020-02-22,"FLNT",1,"KIT",4,"goal",1,"15:19","EV",0,0,600,225,"KIT","Mike Petizian","Liam Hawel","Arber Xhekaj"
24605,2020-02-22,"FLNT",1,"KIT",4,"goal",2,"6:20","EV",1,0,79,232,"KIT","Joseph Serpa","Declan McDonnell","Isaac Langdon"
24605,2020-02-22,"FLNT",1,"KIT",4,"goal",2,"12:37","PP",0,0,617,211,"FLNT","Ty Dellandrea","Riley McCourt","Tyler Tucker"
24605,2020-02-22,"FLNT",1,"KIT",4,"goal",3,"1:21","SH",0,0,631,195,"KIT","Riley Damiani",NA,NA
24605,2020-02-22,"FLNT",1,"KIT",4,"goal",3,"12:04","EV",0,0,639,196,"KIT","Mike Petizian","Donovan Sebrango","Francesco Pinelli"
24619,2020-02-26,"SAR",2,"FLNT",8,"goal",1,"7:32","EV",0,0,583,182,"FLNT","Evgeniy Oksentyuk","Cody Morgan","Dennis Busby"
24619,2020-02-26,"SAR",2,"FLNT",8,"goal",1,"10:39","EV",0,0,628,169,"FLNT","Jake Durham","Cody Morgan","Owen Lalonde"
24619,2020-02-26,"SAR",2,"FLNT",8,"goal",1,"11:07","EV",1,0,651,149,"FLNT","Braeden Kressler","Tyler Deline","Emmet Pierce"
24619,2020-02-26,"SAR",2,"FLNT",8,"goal",1,"19:35","EV",0,0,613,171,"FLNT","Jack Wismer","Cody Morgan","Evgeniy Oksentyuk"
24619,2020-02-26,"SAR",2,"FLNT",8,"goal",2,"10:24","PP",0,0,64,220,"FLNT","Riley Piercey","Vladislav Kolyachonok","Jake Durham"
24619,2020-02-26,"SAR",2,"FLNT",8,"goal",2,"16:08","EV",0,0,59,184,"FLNT","Jack Wismer","Cody Morgan","Evgeniy Oksentyuk"
24619,2020-02-26,"SAR",2,"FLNT",8,"goal",2,"18:48","SH",0,0,95,170,"FLNT","Connor Roberts",NA,NA
24619,2020-02-26,"SAR",2,"FLNT",8,"goal",3,"7:36","PP",0,0,156,267,"SAR","Theo Hill","Brayden Guy","Ashton Reesor"
24619,2020-02-26,"SAR",2,"FLNT",8,"goal",3,"9:31","PP",0,0,111,237,"SAR","Sean Josling","Eric Hjorth","Ashton Reesor"
24619,2020-02-26,"SAR",2,"FLNT",8,"goal",3,"19:29","PP",0,0,554,187,"FLNT","Emmet Pierce","Quinn Yule","Owen Lalonde"
24623,2020-02-28,"FLNT",6,"HAM",4,"goal",1,"8:11","PP",0,0,578,163,"HAM","Arthur Kaliyev","Tag Bertuzzi",NA
24623,2020-02-28,"FLNT",6,"HAM",4,"goal",1,"12:05","EV",0,0,580,100,"HAM","Ryan Humphrey","Isaac Nurse","Nathan Staios"
24623,2020-02-28,"FLNT",6,"HAM",4,"goal",1,"13:22","EV",0,0,58,205,"FLNT","Evgeniy Oksentyuk","Cody Morgan","Jack Wismer"
24623,2020-02-28,"FLNT",6,"HAM",4,"goal",1,"19:21","PP",0,0,63,208,"FLNT","Jake Durham","Owen Lalonde","Cody Morgan"
24623,2020-02-28,"FLNT",6,"HAM",4,"goal",2,"3:03","EV",0,0,636,209,"FLNT","Brennan Othmann","Dennis Busby","Riley Piercey"
24623,2020-02-28,"FLNT",6,"HAM",4,"goal",2,"15:14","PP",0,0,635,217,"FLNT","Brennan Othmann","Jack Wismer","Riley McCourt"
24623,2020-02-28,"FLNT",6,"HAM",4,"goal",2,"19:33","EV",0,0,244,291,"HAM","Kade Landry","Arthur Kaliyev","Tag Bertuzzi"
24623,2020-02-28,"FLNT",6,"HAM",4,"goal",2,"19:55","EV",1,0,506,260,"FLNT","Tyler Tucker","Braeden Kressler",NA
24623,2020-02-28,"FLNT",6,"HAM",4,"goal",3,"3:20","EV",0,0,65,157,"FLNT","Jake Durham","Evgeniy Oksentyuk","Tyler Tucker"
24623,2020-02-28,"FLNT",6,"HAM",4,"goal",3,"16:09","EV",0,0,620,156,"HAM","Jan Mysak","Arthur Kaliyev","Tag Bertuzzi"
24632,2020-02-29,"FLNT",1,"KGN",6,"goal",1,"3:32","EV",0,0,623,136,"KGN","Shane Wright","Zayde Wisdom","Martin Chromiak"
24632,2020-02-29,"FLNT",1,"KGN",6,"goal",1,"5:04","PP",1,0,568,203,"KGN","Shane Wright","Jakob Brahaney","Martin Chromiak"
24632,2020-02-29,"FLNT",1,"KGN",6,"goal",2,"1:32","EV",0,0,111,232,"KGN","Shane Wright","Zayde Wisdom",NA
24632,2020-02-29,"FLNT",1,"KGN",6,"goal",2,"10:00","EV",0,0,90,120,"KGN","Vitali Pinchuk","Dustin Hutton","Dawson Baker"
24632,2020-02-29,"FLNT",1,"KGN",6,"goal",2,"10:55","EV",0,0,112,191,"KGN","Zayde Wisdom","Shane Wright","Martin Chromiak"
24632,2020-02-29,"FLNT",1,"KGN",6,"goal",2,"16:40","EV",0,0,644,167,"FLNT","Emmet Pierce","Tyler Deline",NA
24632,2020-02-29,"FLNT",1,"KGN",6,"goal",3,"18:34","EV",0,0,655,214,"KGN","Justin Pringle","Vitali Pinchuk",NA
24646,2020-03-04,"FLNT",2,"OS",5,"goal",1,"0:58","EV",0,0,580,197,"OS","Brady Lyle","Mack Guzda",NA
24646,2020-03-04,"FLNT",2,"OS",5,"goal",1,"8:27","EV",0,0,57,187,"FLNT","Jack Wismer","Cody Morgan","Evgeniy Oksentyuk"
24646,2020-03-04,"FLNT",2,"OS",5,"goal",1,"9:47","EV",0,0,631,160,"OS","Kaleb Pearson","Matthew Struthers","Joshua Samanski"
24646,2020-03-04,"FLNT",2,"OS",5,"goal",2,"16:50","EV",1,0,59,210,"OS","Kaleb Pearson",NA,NA
24646,2020-03-04,"FLNT",2,"OS",5,"goal",3,"0:28","EV",0,0,613,170,"OS","Aidan Dudas",NA,NA
24646,2020-03-04,"FLNT",2,"OS",5,"goal",3,"15:47","PS",0,1,NA,NA,"FLNT","Braeden Kressler",NA,NA
24646,2020-03-04,"FLNT",2,"OS",5,"goal",3,"19:12","EN",0,0,633,236,"OS","Adam McMaster","Aidan Dudas","Matthew Struthers"
24658,2020-03-07,"FLNT",4,"WSR",3,"goal",1,"4:09","PP",0,0,554,116,"WSR","Will Cuylle","Jean-Luc Foudy","Louka Henault"
24658,2020-03-07,"FLNT",4,"WSR",3,"goal",2,"17:01","EV",0,0,643,202,"FLNT","Braeden Kressler","Owen Lalonde",NA
24658,2020-03-07,"FLNT",4,"WSR",3,"goal",2,"19:48","EV",0,0,592,117,"FLNT","Cody Morgan","Riley McCourt","Evgeniy Oksentyuk"
24658,2020-03-07,"FLNT",4,"WSR",3,"goal",3,"8:42","PP",0,0,538,246,"WSR","Egor Afanasyev","Connor Corcoran","Cole Purboo"
24658,2020-03-07,"FLNT",4,"WSR",3,"goal",3,"12:54","EV",0,0,524,261,"WSR","Connor Corcoran","Jean-Luc Foudy",NA
24658,2020-03-07,"FLNT",4,"WSR",3,"goal",3,"14:24","EV",0,0,102,254,"FLNT","Evgeniy Oksentyuk","Jake Durham","Riley McCourt"
24658,2020-03-07,"FLNT",4,"WSR",3,"goal",4,"2:52","EV",1,0,70,150,"FLNT","Vladislav Kolyachonok","Evgeniy Oksentyuk",NA
24673,2020-03-11,"SOO",4,"FLNT",1,"goal",1,"10:52","EV",0,0,173,41,"SOO","Joe Carroll","Rory Kerins","Cole MacKay"
24673,2020-03-11,"SOO",4,"FLNT",1,"goal",2,"13:19","EV",1,0,618,170,"SOO","Tye Kartye",NA,NA
24673,2020-03-11,"SOO",4,"FLNT",1,"goal",3,"16:02","PP",0,0,69,168,"SOO","Jaromir Pytlik","Robert Calisti","Billy Constantinou"
24673,2020-03-11,"SOO",4,"FLNT",1,"goal",3,"17:27","EV",0,0,640,154,"FLNT","Jack Phibbs","Tyler Tucker","Cody Morgan"
24673,2020-03-11,"SOO",4,"FLNT",1,"goal",3,"19:27","EN.PP",0,0,212,67,"SOO","Robert Calisti","Ryan O'Rourke","Joe Carroll"
